barometer_data.timeStamp_barometer,has_barometer_data,barometer_data.temperature,barometer_data.altitude,barometer_data.pressure
203906200,1,32.74,2519.25,764.57
203908808,1,32.75,2518.39,764.65
203911417,1,32.75,2517.69,764.71
203914026,1,32.75,2516.29,764.83
203916635,1,32.75,2516.29,764.83
203919244,1,32.75,2515.82,764.87
203923132,1,32.73,2517.17,764.74
203925741,1,32.73,2512.96,765.1
203928350,1,32.73,2516.0,764.84
203930959,1,32.73,2515.3,764.9
203933568,1,32.73,2518.46,764.63
203936177,1,32.74,2518.08,764.67
203938786,1,32.73,2517.88,764.68
203941395,1,32.74,2520.3,764.48
203944004,1,32.74,2516.91,764.77
203946613,1,32.74,2513.75,765.04
203949222,1,32.74,2513.28,765.08
203951831,1,32.74,2511.06,765.27
203954440,1,32.74,2507.9,765.54
203957049,1,32.74,2504.74,765.81
203959658,1,32.74,2503.58,765.91
203963545,1,32.72,2503.65,765.89
203966155,1,32.72,2504.11,765.85
203968764,1,32.73,2504.31,765.84
203971373,1,32.73,2503.96,765.87
203973982,1,32.73,2502.68,765.98
203976591,1,32.73,2501.39,766.09
203979200,1,32.73,2499.99,766.21
203981809,1,32.73,2498.47,766.34
203984418,1,32.74,2498.09,766.38
203987027,1,32.73,2496.37,766.52
203989636,1,32.74,2496.45,766.52
203992245,1,32.73,2496.14,766.54
203994854,1,32.74,2496.92,766.48
203997463,1,32.74,2493.3,766.79
204000072,1,32.74,2494.94,766.65
204003953,1,32.72,2494.54,766.67
204006562,1,32.72,2495.0,766.63
204009171,1,32.72,2501.08,766.11
204011780,1,32.73,2507.82,765.54
204014389,1,32.73,2515.89,764.85
204016998,1,32.73,2508.52,765.48
204019607,1,32.73,2515.3,764.9
204022216,1,32.73,2507.23,765.59
204024825,1,32.73,2504.66,765.81
204027434,1,32.73,2501.98,766.04
204030043,1,32.73,2499.29,766.27
204032652,1,32.73,2499.29,766.27
204035261,1,32.73,2503.49,765.91
204037870,1,32.73,2502.33,766.01
204040479,1,32.73,2500.22,766.19
204044366,1,32.72,2500.49,766.16
204046975,1,32.72,2500.03,766.2
204049584,1,32.72,2499.91,766.21
204052193,1,32.72,2499.91,766.21
204054802,1,32.72,2500.14,766.19
204057411,1,32.73,2499.99,766.21
204060020,1,32.72,2498.16,766.36
204062629,1,32.73,2497.19,766.45
204065238,1,32.73,2497.66,766.41
204067847,1,32.73,2491.59,766.93
204070456,1,32.73,2490.89,766.99
204073065,1,32.73,2491.59,766.93
204075674,1,32.73,2491.47,766.94
204078283,1,32.73,2489.14,767.14
204080892,1,32.73,2489.25,767.13
204084789,1,32.71,2487.22,767.29
204087399,1,32.71,2486.06,767.39
204090008,1,32.71,2486.64,767.34
204092617,1,32.71,2487.34,767.28
204095226,1,32.72,2485.79,767.42
204097835,1,32.72,2485.67,767.43
204100444,1,32.72,2486.26,767.38
204103053,1,32.72,2484.27,767.55
204105662,1,32.72,2483.92,767.58
204108271,1,32.72,2483.23,767.64
204110880,1,32.72,2483.92,767.58
204113489,1,32.72,2483.69,767.6
204116098,1,32.72,2481.01,767.83
204118707,1,32.72,2482.99,767.66
204121316,1,32.72,2483.23,767.64
204125203,1,32.7,2489.01,767.13
204127812,1,32.7,2491.34,766.93
204130421,1,32.7,2488.66,767.16
204133030,1,32.7,2485.39,767.44
204135639,1,32.7,2481.08,767.81
204138248,1,32.7,2483.88,767.57
204140857,1,32.7,2484.46,767.52
204143466,1,32.7,2479.68,767.93
204146075,1,32.71,2474.52,768.38
204148684,1,32.71,2468.24,768.92
204151293,1,32.71,2467.42,768.99
204153902,1,32.71,2465.33,769.17
204156511,1,32.71,2462.42,769.42
204159120,1,32.71,2463.58,769.32
204161729,1,32.71,2458.23,769.78
204165616,1,32.69,2457.96,769.79
204168226,1,32.69,2458.65,769.73
204170835,1,32.69,2454.12,770.12
204173444,1,32.69,2454.7,770.07
204176053,1,32.69,2457.49,769.83
204178662,1,32.69,2458.77,769.72
204181271,1,32.69,2456.91,769.88
204183880,1,32.69,2449.01,770.56
204186489,1,32.69,2448.43,770.61
204189098,1,32.69,2445.65,770.85
204191707,1,32.69,2442.63,771.11
204194316,1,32.69,2440.42,771.3
204196925,1,32.69,2440.54,771.29
204199534,1,32.69,2439.73,771.36
204202143,1,32.69,2434.74,771.79
204206503,1,32.67,2432.5,771.97
204209113,1,32.67,2432.5,771.97
204211722,1,32.67,2431.34,772.07
204214331,1,32.67,2430.41,772.15
204216940,1,32.67,2430.64,772.13
204219549,1,32.67,2429.72,772.21
204222158,1,32.68,2428.29,772.34
204224767,1,32.68,2428.06,772.36
204227376,1,32.68,2428.06,772.36
204229985,1,32.68,2428.06,772.36
204232594,1,32.68,2428.87,772.29
204235203,1,32.68,2427.48,772.41
204237812,1,32.68,2425.28,772.6
204240421,1,32.68,2426.44,772.5
204243030,1,32.68,2425.51,772.58
204246917,1,32.67,2425.31,772.59
204249527,1,32.67,2423.35,772.76
204252136,1,32.67,2423.11,772.78
204254746,1,32.67,2421.84,772.89
204257355,1,32.68,2422.15,772.87
204259964,1,32.68,2420.3,773.03
204262573,1,32.68,2418.68,773.17
204265182,1,32.68,2419.14,773.13
204267791,1,32.68,2417.87,773.24
204270400,1,32.68,2420.88,772.98
204273009,1,32.68,2421.57,772.92
204275617,1,32.68,2422.61,772.83
204278226,1,32.69,2428.48,772.33
204280835,1,32.68,2430.95,772.11
204283444,1,32.69,2439.38,771.39
204287332,1,32.67,2440.03,771.32
204289941,1,32.67,2436.55,771.62
204292550,1,32.67,2436.32,771.64
204295159,1,32.67,2436.9,771.59
204297768,1,32.67,2432.61,771.96
204300381,1,32.68,2429.68,772.22
204302992,1,32.68,2426.55,772.49
204305601,1,32.68,2422.61,772.83
204308211,1,32.68,2424.12,772.7
204310820,1,32.68,2424.12,772.7
204313429,1,32.68,2420.3,773.03
204316038,1,32.68,2418.22,773.21
204318647,1,32.68,2416.83,773.33
204321256,1,32.68,2414.51,773.53
204323865,1,32.68,2412.78,773.68
204327753,1,32.67,2406.69,774.2
204330362,1,32.67,2405.53,774.3
204332971,1,32.67,2401.95,774.61
204335580,1,32.67,2398.14,774.94
204338189,1,32.67,2396.87,775.05
204340798,1,32.67,2393.99,775.3
204343407,1,32.68,2393.72,775.33
204346016,1,32.68,2393.72,775.33
204348625,1,32.68,2393.37,775.36
204351234,1,32.68,2393.6,775.34
204353843,1,32.68,2390.72,775.59
204356452,1,32.68,2391.64,775.51
204359061,1,32.68,2393.37,775.36
204361670,1,32.68,2392.8,775.41
204364279,1,32.68,2392.1,775.47
204368165,1,32.67,2391.68,775.5
204370777,1,32.67,2392.6,775.42
204373386,1,32.67,2395.26,775.19
204375995,1,32.67,2389.14,775.72
204378604,1,32.67,2390.76,775.58
204381213,1,32.68,2395.57,775.17
204383822,1,32.68,2394.99,775.22
204386431,1,32.68,2393.14,775.38
204389040,1,32.68,2389.45,775.7
204391649,1,32.68,2389.34,775.71
204394258,1,32.68,2387.84,775.84
204396867,1,32.68,2392.22,775.46
204399476,1,32.68,2398.45,774.92
204402085,1,32.69,2398.88,774.89
204404694,1,32.68,2401.69,774.64
204408581,1,32.67,2412.12,773.73
204411190,1,32.67,2413.05,773.65
204413799,1,32.67,2413.51,773.61
204416408,1,32.67,2403.22,774.5
204419017,1,32.67,2398.14,774.94
204421626,1,32.68,2394.18,775.29
204424235,1,32.68,2392.68,775.42
204426844,1,32.68,2389.91,775.66
204429453,1,32.68,2383.46,776.22
204432062,1,32.68,2380.46,776.48
204434671,1,32.68,2375.97,776.87
204437280,1,32.68,2375.74,776.89
204439889,1,32.68,2374.7,776.98
204442498,1,32.68,2376.2,776.85
204445107,1,32.69,2376.04,776.87
204448996,1,32.67,2376.35,776.83
204451606,1,32.66,2376.16,776.84
204454216,1,32.67,2377.39,776.74
204456825,1,32.67,2379.11,776.59
204459434,1,32.67,2378.88,776.61
204462043,1,32.67,2376.12,776.85
204464652,1,32.67,2378.42,776.65
204467261,1,32.67,2382.34,776.31
204469870,1,32.68,2390.6,775.6
204472479,1,32.68,2391.18,775.55
204475088,1,32.68,2392.45,775.44
204477696,1,32.68,2391.76,775.5
204480305,1,32.68,2384.03,776.17
204482914,1,32.68,2377.92,776.7
204485523,1,32.68,2381.84,776.36
204489411,1,32.66,2385.37,776.04
204492020,1,32.66,2373.39,777.08
204494629,1,32.67,2368.75,777.49
204497238,1,32.67,2364.73,777.84
204499847,1,32.67,2368.29,777.53
204502456,1,32.67,2367.49,777.6
204505065,1,32.67,2368.18,777.54
204507674,1,32.67,2373.7,777.06
204510283,1,32.67,2373.01,777.12
204512892,1,32.67,2370.25,777.36
204515501,1,32.67,2362.2,778.06
204518110,1,32.67,2361.51,778.12
204520719,1,32.67,2351.51,778.99
204523328,1,32.67,2354.15,778.76
204525937,1,32.67,2345.19,779.54
204529824,1,32.65,2348.14,779.27
204532434,1,32.66,2346.61,779.41
204535044,1,32.66,2345.0,779.55
204537653,1,32.66,2344.31,779.61
204540262,1,32.66,2345.35,779.52
204542871,1,32.66,2345.58,779.5
204545480,1,32.66,2351.09,779.02
204548089,1,32.66,2360.16,778.23
204550698,1,32.66,2361.77,778.09
204553307,1,32.66,2366.03,777.72
204555916,1,32.67,2371.17,777.28
204558525,1,32.67,2370.36,777.35
204561134,1,32.67,2371.86,777.22
204563743,1,32.67,2366.57,777.68
204566352,1,32.67,2366.34,777.7
204570240,1,32.64,2364.49,777.84
204572850,1,32.65,2354.92,778.68
204575460,1,32.65,2351.93,778.94
204578069,1,32.65,2348.48,779.24
204580678,1,32.65,2347.11,779.36
204583287,1,32.65,2345.16,779.53
204585896,1,32.65,2342.75,779.74
204588505,1,32.65,2341.71,779.83
204591114,1,32.65,2340.57,779.93
204593723,1,32.65,2340.11,779.97
204596332,1,32.65,2333.34,780.56
204598941,1,32.65,2327.16,781.1
204601552,1,32.65,2329.91,780.86
204604162,1,32.65,2336.32,780.3
204606771,1,32.65,2335.86,780.34
204610653,1,32.63,2321.39,781.59
204613263,1,32.63,2316.59,782.01
204615872,1,32.64,2314.83,782.17
204618481,1,32.64,2312.32,782.39
204621090,1,32.64,2313.35,782.3
204623699,1,32.64,2309.0,782.68
204626308,1,32.64,2310.6,782.54
204628917,1,32.64,2306.83,782.87
204631554,1,32.64,2306.26,782.92
204634163,1,32.64,2305.57,782.98
204636772,1,32.64,2304.09,783.11
204639381,1,32.64,2303.18,783.19
204641990,1,32.64,2301.69,783.32
204644599,1,32.64,2300.55,783.42
204647208,1,32.64,2299.41,783.52
204651595,1,32.62,2298.23,783.61
204654204,1,32.62,2299.6,783.49
204656813,1,32.62,2298.23,783.61
204659422,1,32.63,2296.25,783.79
204662031,1,32.62,2295.03,783.89
204664640,1,32.63,2293.85,784.0
204667249,1,32.63,2292.83,784.09
204669858,1,32.63,2291.8,784.18
204672467,1,32.63,2291.23,784.23
204675076,1,32.63,2291.34,784.22
204677685,1,32.63,2290.43,784.3
204680294,1,32.63,2290.77,784.27
204682903,1,32.63,2290.55,784.29
204685512,1,32.64,2290.05,784.34
204688121,1,32.64,2289.82,784.36
204692007,1,32.62,2289.22,784.4
204694617,1,32.62,2288.42,784.47
204697226,1,32.62,2287.39,784.56
204699835,1,32.62,2287.73,784.53
204702444,1,32.62,2286.94,784.6
204705053,1,32.62,2285.34,784.74
204707662,1,32.62,2283.29,784.92
204710271,1,32.63,2282.57,784.99
204712880,1,32.63,2281.88,785.05
204715489,1,32.63,2280.51,785.17
204718098,1,32.63,2280.17,785.2
204720707,1,32.63,2279.15,785.29
204723316,1,32.63,2277.78,785.41
204725925,1,32.63,2276.76,785.5
204728534,1,32.63,2275.28,785.63
204732422,1,32.61,2273.65,785.76
204735031,1,32.61,2272.96,785.82
204737640,1,32.62,2272.7,785.85
204740249,1,32.62,2272.13,785.9
204742858,1,32.62,2272.01,785.91
204745467,1,32.62,2272.13,785.9
204748076,1,32.62,2271.33,785.97
204750685,1,32.63,2270.95,786.01
204753294,1,32.62,2269.51,786.13
204755903,1,32.62,2268.49,786.22
204758512,1,32.63,2267.42,786.32
204761121,1,32.63,2266.63,786.39
204763730,1,32.63,2265.94,786.45
204766339,1,32.63,2265.03,786.53
204768948,1,32.63,2263.78,786.64
204772834,1,32.61,2262.73,786.72
204775443,1,32.61,2261.93,786.79
204778052,1,32.61,2261.13,786.86
204780661,1,32.62,2260.98,786.88
204783270,1,32.62,2259.96,786.97
204785879,1,32.62,2259.5,787.01
204788488,1,32.62,2258.37,787.11
204791097,1,32.62,2258.03,787.14
204793706,1,32.62,2257.46,787.19
204796315,1,32.62,2256.78,787.25
204798924,1,32.62,2255.75,787.34
204801533,1,32.63,2255.6,787.36
204804142,1,32.63,2254.92,787.42
204806751,1,32.63,2254.46,787.46
204809360,1,32.63,2253.78,787.52
204813248,1,32.61,2252.95,787.58
204815858,1,32.61,2252.16,787.65
204818467,1,32.61,2251.25,787.73
204821076,1,32.62,2250.87,787.77
204823685,1,32.61,2250.23,787.82
204826294,1,32.62,2249.62,787.88
204828903,1,32.62,2248.48,787.98
204831512,1,32.62,2247.92,788.03
204834121,1,32.62,2246.9,788.12
204836730,1,32.62,2246.56,788.15
204839339,1,32.62,2245.76,788.22
204841948,1,32.62,2244.63,788.32
204844557,1,32.62,2243.26,788.44
204847166,1,32.62,2242.47,788.51
204849775,1,32.62,2241.11,788.63
204853653,1,32.61,2239.33,788.78
204856262,1,32.61,2238.54,788.85
204858871,1,32.61,2237.97,788.9
204861480,1,32.61,2236.95,788.99
204864089,1,32.62,2236.69,789.02
204866698,1,32.62,2235.67,789.11
204869823,1,32.61,2234.57,789.2
204872433,1,32.61,2234.23,789.23
204875042,1,32.61,2233.44,789.3
204877651,1,32.61,2232.65,789.37
204880260,1,32.61,2232.08,789.42
204882869,1,32.61,2230.95,789.52
204885478,1,32.61,2230.61,789.55
204888087,1,32.62,2229.77,789.63
204892188,1,32.59,2228.2,789.75
204894797,1,32.6,2227.59,789.81
204897406,1,32.6,2227.14,789.85
204900015,1,32.6,2226.8,789.88
204902626,1,32.61,2226.08,789.95
204905236,1,32.61,2225.96,789.96
204907845,1,32.61,2225.62,789.99
204910454,1,32.61,2225.17,790.03
204913063,1,32.61,2226.76,789.89
204915672,1,32.61,2227.1,789.86
204918281,1,32.61,2225.74,789.98
204920890,1,32.61,2225.62,789.99
204923499,1,32.61,2223.81,790.15
204926107,1,32.62,2223.21,790.21
204928716,1,32.62,2222.87,790.24
204931325,1,32.62,2222.87,790.24
204935202,1,32.6,2222.49,790.26
204937811,1,32.6,2221.25,790.37
204940420,1,32.6,2220.91,790.4
204943029,1,32.6,2221.59,790.34
204945638,1,32.61,2222.11,790.3
204948247,1,32.61,2220.3,790.46
204950856,1,32.61,2220.76,790.42
204953465,1,32.61,2228.23,789.76
204956074,1,32.61,2226.98,789.87
204958683,1,32.61,2226.87,789.88
204961292,1,32.61,2229.47,789.65
204963901,1,32.61,2228.34,789.75
204966510,1,32.61,2231.29,789.49
204969119,1,32.61,2225.06,790.04
204971728,1,32.62,2231.81,789.45
204975616,1,32.6,2228.61,789.72
204978225,1,32.6,2228.95,789.69
204980834,1,32.6,2224.76,790.06
204983443,1,32.6,2224.08,790.12
204986052,1,32.6,2220.68,790.42
204988661,1,32.6,2216.61,790.78
204991270,1,32.6,2212.77,791.12
204993879,1,32.61,2208.77,791.48
204996488,1,32.61,2205.94,791.73
204999097,1,32.61,2206.85,791.65
205001706,1,32.61,2206.62,791.67
205004315,1,32.61,2205.27,791.79
205006924,1,32.61,2207.07,791.63
205009533,1,32.61,2210.46,791.33
205012142,1,32.61,2213.18,791.09
205016033,1,32.59,2216.43,790.79
205018642,1,32.59,2217.22,790.72
205021251,1,32.6,2219.78,790.5
205023860,1,32.6,2222.04,790.3
205026469,1,32.6,2221.48,790.35
205029078,1,32.6,2218.53,790.61
205031687,1,32.6,2219.44,790.53
205034296,1,32.6,2217.4,790.71
205036905,1,32.61,2216.12,790.83
205039514,1,32.61,2212.5,791.15
205042123,1,32.61,2208.32,791.52
205044732,1,32.61,2205.49,791.77
205047341,1,32.61,2203.8,791.92
205049950,1,32.61,2200.3,792.23
205052559,1,32.61,2197.02,792.52
205056446,1,32.59,2195.07,792.68
205059056,1,32.59,2192.48,792.91
205061665,1,32.59,2190.79,793.06
205064274,1,32.6,2190.97,793.05
205066883,1,32.59,2190.0,793.13
205069492,1,32.6,2189.05,793.22
205072101,1,32.6,2189.84,793.15
205074710,1,32.6,2188.04,793.31
205077319,1,32.6,2187.81,793.33
205079923,1,32.6,2187.14,793.39
205082532,1,32.6,2189.51,793.18
205085141,1,32.6,2187.93,793.32
205087750,1,32.6,2191.08,793.04
205090359,1,32.6,2190.86,793.06
205092968,1,32.6,2191.87,792.97
205096853,1,32.58,2192.29,792.92
205099463,1,32.59,2195.75,792.62
205102072,1,32.59,2197.1,792.5
205104681,1,32.59,2203.09,791.97
205107290,1,32.59,2201.06,792.15
205109899,1,32.59,2204.56,791.84
205112508,1,32.59,2208.17,791.52
205115117,1,32.59,2209.08,791.44
205117726,1,32.59,2206.7,791.65
205120335,1,32.59,2205.8,791.73
205122944,1,32.6,2205.31,791.78
205125553,1,32.6,2198.53,792.38
205128162,1,32.6,2196.61,792.55
205130771,1,32.6,2192.44,792.92
205133380,1,32.59,2188.53,793.26
205137267,1,32.57,2183.54,793.69
205139879,1,32.57,2183.32,793.71
205142488,1,32.57,2178.47,794.14
205145097,1,32.57,2173.18,794.61
205147706,1,32.58,2173.37,794.6
205150315,1,32.58,2174.6,794.49
205152924,1,32.58,2173.25,794.61
205155533,1,32.58,2168.75,795.01
205158142,1,32.58,2162.9,795.53
205160751,1,32.58,2164.14,795.42
205163360,1,32.58,2164.25,795.41
205165969,1,32.58,2164.48,795.39
205168578,1,32.58,2160.32,795.76
205171187,1,32.58,2157.51,796.01
205173796,1,32.58,2162.79,795.54
205177683,1,32.56,2166.81,795.17
205180294,1,32.56,2166.25,795.22
205182903,1,32.56,2170.18,794.87
205185512,1,32.56,2167.82,795.08
205188121,1,32.56,2166.25,795.22
205190730,1,32.56,2166.02,795.24
205193339,1,32.56,2160.4,795.74
205195948,1,32.56,2156.02,796.13
205198557,1,32.57,2152.61,796.44
205201166,1,32.56,2150.18,796.65
205203775,1,32.57,2147.33,796.91
205206384,1,32.57,2143.97,797.21
205208993,1,32.57,2140.71,797.5
205211602,1,32.57,2136.34,797.89
205214211,1,32.57,2134.55,798.05
205218099,1,32.55,2133.06,798.17
205220708,1,32.55,2132.95,798.18
205223317,1,32.55,2132.84,798.19
205225926,1,32.56,2132.57,798.22
205228535,1,32.56,2132.35,798.24
205231144,1,32.56,2132.57,798.22
205233753,1,32.56,2132.12,798.26
205236362,1,32.56,2132.12,798.26
205238971,1,32.56,2130.11,798.44
205241580,1,32.56,2128.99,798.54
205244189,1,32.56,2127.76,798.65
205246798,1,32.56,2126.64,798.75
205249407,1,32.56,2125.52,798.85
205252016,1,32.57,2124.91,798.91
205254625,1,32.57,2124.91,798.91
205258511,1,32.55,2126.01,798.8
205261120,1,32.55,2126.45,798.76
205263729,1,32.55,2126.34,798.77
205266338,1,32.55,2127.69,798.65
205268947,1,32.56,2126.41,798.77
205271556,1,32.56,2126.64,798.75
205274165,1,32.56,2126.08,798.8
205276774,1,32.56,2126.41,798.77
205279383,1,32.56,2125.52,798.85
205281992,1,32.56,2123.39,799.04
205284601,1,32.56,2125.18,798.88
205287210,1,32.57,2126.15,798.8
205289819,1,32.57,2122.34,799.14
205292428,1,32.57,2127.94,798.64
205295037,1,32.56,2127.08,798.71
205298924,1,32.55,2125.78,798.82
205301533,1,32.55,2130.6,798.39
205304142,1,32.55,2136.54,797.86
205306751,1,32.55,2136.2,797.89
205309360,1,32.55,2141.47,797.42
205311969,1,32.56,2131.56,798.31
205314578,1,32.56,2127.76,798.65
205317187,1,32.56,2131.9,798.28
205319796,1,32.56,2135.26,797.98
205322405,1,32.56,2133.36,798.15
205325014,1,32.56,2127.08,798.71
205327623,1,32.57,2121.78,799.19
205330232,1,32.57,2122.23,799.15
205332841,1,32.56,2119.59,799.38
205335450,1,32.57,2116.3,799.68
205339338,1,32.55,2117.84,799.53
205341948,1,32.55,2119.74,799.36
205344559,1,32.55,2117.95,799.52
205347168,1,32.55,2121.19,799.23
205349777,1,32.56,2126.86,798.73
205352386,1,32.56,2130.11,798.44
205354995,1,32.56,2126.75,798.74
205357604,1,32.56,2119.81,799.36
205360213,1,32.56,2115.11,799.78
205362822,1,32.56,2108.85,800.34
205365431,1,32.56,2106.17,800.58
205368040,1,32.56,2097.57,801.35
205370649,1,32.56,2098.13,801.3
205373258,1,32.57,2098.31,801.29
205375867,1,32.56,2100.47,801.09
205379766,1,32.55,2100.07,801.12
205382378,1,32.55,2097.17,801.38
205384987,1,32.55,2100.07,801.12
205387596,1,32.55,2100.07,801.12
205390205,1,32.55,2097.95,801.31
205392814,1,32.55,2100.29,801.1
205395423,1,32.55,2100.74,801.06
205398032,1,32.55,2098.84,801.23
205400641,1,32.55,2098.4,801.27
205403250,1,32.55,2098.4,801.27
205405859,1,32.56,2095.79,801.51
205408468,1,32.56,2094.23,801.65
205411077,1,32.56,2098.91,801.23
205413686,1,32.55,2095.27,801.55
205416295,1,32.56,2093.89,801.68
205420183,1,32.54,2095.98,801.48
205422793,1,32.54,2092.64,801.78
205425402,1,32.54,2094.65,801.6
205428012,1,32.54,2090.18,802.0
205430621,1,32.55,2091.93,801.85
205433230,1,32.55,2087.58,802.24
205435839,1,32.55,2083.23,802.63
205438448,1,32.55,2081.56,802.78
205441057,1,32.55,2077.77,803.12
205443666,1,32.55,2077.66,803.13
205446275,1,32.55,2076.44,803.24
205448884,1,32.55,2074.99,803.37
205451493,1,32.55,2074.66,803.4
205454102,1,32.56,2076.28,803.26
205456711,1,32.56,2076.17,803.27
205460598,1,32.54,2084.05,802.55
205463208,1,32.54,2090.97,801.93
205465818,1,32.54,2090.3,801.99
205468427,1,32.54,2088.73,802.13
205471036,1,32.54,2086.17,802.36
205473645,1,32.55,2079.55,802.96
205476254,1,32.55,2077.44,803.15
205478863,1,32.55,2069.31,803.88
205481472,1,32.55,2066.64,804.12
205484081,1,32.55,2064.64,804.3
205486690,1,32.55,2066.98,804.09
205489298,1,32.55,2067.98,804.0
205491907,1,32.55,2068.53,803.95
205494516,1,32.55,2067.98,804.0
205497125,1,32.55,2064.98,804.27
205501013,1,32.53,2060.28,804.68
205503622,1,32.53,2057.84,804.9
205506231,1,32.53,2055.84,805.08
205508840,1,32.53,2051.73,805.45
205511449,1,32.53,2050.95,805.52
205514058,1,32.53,2051.18,805.5
205516667,1,32.54,2051.46,805.48
205519276,1,32.54,2053.46,805.3
205521885,1,32.53,2056.95,804.98
205524494,1,32.54,2062.13,804.52
205527103,1,32.54,2064.58,804.3
205529712,1,32.54,2065.58,804.21
205532321,1,32.54,2063.46,804.4
205534930,1,32.54,2059.46,804.76
205537539,1,32.54,2061.46,804.58
205541428,1,32.52,2063.88,804.35
205544037,1,32.52,2060.88,804.62
205546646,1,32.52,2057.44,804.93
205549258,1,32.53,2059.95,804.71
205551867,1,32.53,2048.84,805.71
205554476,1,32.53,2043.74,806.17
205557085,1,32.53,2043.74,806.17
205559694,1,32.53,2042.19,806.31
205562303,1,32.53,2034.54,807.0
205564912,1,32.53,2034.1,807.04
205567522,1,32.53,2031.99,807.23
205570131,1,32.53,2029.44,807.46
205572740,1,32.53,2030.77,807.34
205575349,1,32.53,2028.89,807.51
205577958,1,32.53,2030.55,807.36
205581843,1,32.51,2036.51,806.81
205584452,1,32.51,2055.48,805.1
205587061,1,32.51,2072.6,803.56
205589670,1,32.52,2083.14,802.62
205592279,1,32.52,2076.46,803.22
205594888,1,32.52,2058.55,804.83
205597497,1,32.52,2047.11,805.86
205600106,1,32.52,2039.79,806.52
205602715,1,32.52,2030.71,807.34
205605324,1,32.52,2022.29,808.1
205607933,1,32.52,2024.62,807.89
205610542,1,32.52,2027.72,807.61
205613151,1,32.52,2028.16,807.57
205615760,1,32.52,2037.69,806.71
205618369,1,32.52,2032.92,807.14
205622254,1,32.5,2033.9,807.04
205624864,1,32.51,2030.31,807.37
205627474,1,32.51,2020.9,808.22
205630083,1,32.51,2016.58,808.61
205632692,1,32.51,2014.26,808.82
205635301,1,32.51,2010.06,809.2
205638037,1,32.51,2010.62,809.15
205640646,1,32.51,2009.29,809.27
205643255,1,32.51,2008.85,809.31
205645864,1,32.51,2009.51,809.25
205648473,1,32.52,2009.02,809.3
205651082,1,32.51,2010.5,809.16
205653691,1,32.51,2014.82,808.77
205656300,1,32.52,2022.96,808.04
205658909,1,32.52,2028.49,807.54
205662785,1,32.49,2022.65,808.05
205665394,1,32.5,2030.13,807.38
205668003,1,32.5,2035.0,806.94
205670612,1,32.5,2030.57,807.34
205673221,1,32.51,2027.43,807.63
205675830,1,32.51,2026.54,807.71
205678439,1,32.51,2023.44,807.99
205681048,1,32.51,2021.56,808.16
205683657,1,32.51,2016.69,808.6
205686266,1,32.51,2014.48,808.8
205688875,1,32.51,2011.28,809.09
205691484,1,32.51,2010.06,809.2
205694093,1,32.51,2010.84,809.13
205696702,1,32.51,2010.28,809.18
205699311,1,32.51,2013.82,808.86
205703199,1,32.5,2010.33,809.17
205705808,1,32.5,2011.1,809.1
205708417,1,32.5,2008.89,809.3
205711026,1,32.5,2007.23,809.45
205713635,1,32.5,2006.9,809.48
205716246,1,32.5,2003.7,809.77
205718855,1,32.51,2003.1,809.83
205721464,1,32.51,2001.45,809.98
205724073,1,32.51,2000.56,810.06
205726682,1,32.51,1998.58,810.24
205729291,1,32.51,1994.94,810.57
205731900,1,32.51,1993.06,810.74
205734509,1,32.51,1993.28,810.72
205737117,1,32.51,1990.74,810.95
205739726,1,32.52,1992.35,810.81
205743613,1,32.5,1991.01,810.92
205746222,1,32.5,1990.13,811.0
205748831,1,32.5,1995.86,810.48
205751440,1,32.5,1998.73,810.22
205754049,1,32.5,1995.2,810.54
205756658,1,32.51,1998.47,810.25
205759267,1,32.51,2006.53,809.52
205761876,1,32.51,2013.05,808.93
205764485,1,32.51,2013.27,808.91
205767094,1,32.51,2009.29,809.27
205769703,1,32.51,2009.4,809.26
205772312,1,32.51,2010.17,809.19
205774921,1,32.51,2010.28,809.18
205777530,1,32.51,2008.85,809.31
205780139,1,32.51,2006.64,809.51
205784027,1,32.49,2007.83,809.39
205786636,1,32.49,2002.09,809.91
205789245,1,32.49,2005.4,809.61
205791854,1,32.49,2001.1,810.0
205794463,1,32.49,2002.09,809.91
205797072,1,32.49,1999.99,810.1
205799681,1,32.49,1996.9,810.38
205802290,1,32.5,1995.64,810.5
205804899,1,32.5,1990.57,810.96
205807508,1,32.5,1987.7,811.22
205810117,1,32.49,1986.65,811.31
205812726,1,32.49,1985.32,811.43
205815335,1,32.49,1985.54,811.41
205817944,1,32.49,1984.11,811.54
205820553,1,32.49,1980.59,811.86
205824444,1,32.47,1975.72,812.29
205827054,1,32.47,1972.75,812.56
205829664,1,32.47,1968.68,812.93
205832273,1,32.47,1969.45,812.86
205834882,1,32.47,1973.63,812.48
205837491,1,32.48,1970.18,812.8
205840100,1,32.48,1969.52,812.86
205842709,1,32.48,1965.89,813.19
205845318,1,32.48,1961.38,813.6
205847927,1,32.48,1959.62,813.76
205850536,1,32.48,1957.43,813.96
205853145,1,32.48,1951.39,814.51
205855754,1,32.48,1947.76,814.84
205858363,1,32.48,1947.44,814.87
205860972,1,32.48,1943.49,815.23
205864853,1,32.46,1944.67,815.11
205867462,1,32.46,1942.04,815.35
205870071,1,32.46,1944.35,815.14
205872680,1,32.46,1943.36,815.23
205875289,1,32.47,1942.66,815.3
205877898,1,32.47,1943.2,815.25
205880507,1,32.47,1940.24,815.52
205883116,1,32.47,1941.67,815.39
